سال آبي,اشتراک,امور,اشتراک برق,محدوده مطالعاتي,شهرستان,MA_XUTM,MA_YUTM,عمق چاه,دبي,ساعت کارکرد,اضافه کسربرداشت,تخليه مترمکعب,نوع چاه,نوع مصرف,نيرو محرکه,وضعيت چاه,برداشت واقعي,کنتور هوشمند,conat,ID
1395-96,516913,آب قوچان,50356,مشهد - چناران,چناران,667717,4073481,130,18,4256,-56792.95,275789,عميق,كشاورزي,برقي,مجاز,218996.05,دارد,6.67717E+12,1
1395-96,517635,آب مشهد,999999,مشهد - چناران,چناران,675680,4085636,4,2,2520,0,18144,نيمه عميق,كشاورزي,برقي,غيرمجاز,18144,ندارد,6.7568E+12,1
1395-96,514831,آب مشهد,0,مشهد - چناران,چناران,668085,4070267,230,50,4256,0,766080,عميق,كشاورزي,ديزلي,مجاز,766080,ندارد,6.68085E+12,1
1395-96,515911,آب مشهد,400170,مشهد - چناران,چناران,668629,4077924,130,24.5,4256,73247.21,375379,عميق,كشاورزي,برقي,مجاز,448626.21,دارد,6.68629E+12,1
1395-96,516945,آب مشهد,974845,مشهد - چناران,چناران,670056,4073359,100,30,4256,129696.37,459648,عميق,كشاورزي,برقي,مجاز,589344.37,دارد,6.70056E+12,1
1395-96,516955,آب مشهد,400021,مشهد - چناران,چناران,666747,4080490,140,19,4256,94589.47,291110,عميق,كشاورزي,برقي,مجاز,385699.47,دارد,6.66747E+12,1
1395-96,518230,آب مشهد,515632,مشهد - چناران,چناران,672623,4079178,95,0.36,5110,8093.8,6623,عميق,كشاورزي,برقي,مجاز,14716.8,ندارد,6.72623E+12,1
1395-96,514539,آب مشهد,16050,مشهد - چناران,چناران,658412,4082761,130,28,4256,-119579.47,429005,عميق,كشاورزي,برقي,مجاز,309425.53,دارد,6.58412E+12,1
1395-96,515966,آب مشهد,512512,مشهد - چناران,چناران,673050,4082944,30,2.67,5475,0,52626,نيمه عميق,شرب روستايي,برقي,مجاز,52626,ندارد,6.7305E+12,1
1395-96,514582,آب مشهد,400114,مشهد - چناران,چناران,670315,4074404,100,27,4256,44046.74,413683,عميق,كشاورزي,برقي,مجاز,457729.74,دارد,6.70315E+12,1
1395-96,514593,آب مشهد,400187,مشهد - چناران,چناران,661009,4083738,160,24.5,4256,326066.78,375379,عميق,كشاورزي,برقي,مجاز,701445.78,دارد,6.61009E+12,1
1395-96,514613,آب مشهد,400152,مشهد - چناران,چناران,662006,4081923,150,25,4256,111174.53,383040,عميق,كشاورزي,برقي,مجاز,494214.53,دارد,6.62006E+12,1
1395-96,514614,آب مشهد,400005,مشهد - چناران,چناران,662607,4081779,140,30,4256,83972.22,459648,عميق,كشاورزي,برقي,مجاز,543620.22,دارد,6.62607E+12,1
1395-96,514616,آب مشهد,500633,مشهد - چناران,چناران,672008,4069689,100,25,4256,108937.44,383040,عميق,كشاورزي,برقي,مجاز,491977.44,دارد,6.72008E+12,1
1395-96,518224,آب مشهد,999999,مشهد - چناران,چناران,675148,4084995,13,5,4256,0,76608,نيمه عميق,كشاورزي,برقي,غيرمجاز,76608,ندارد,6.75148E+12,1
1395-96,515101,آب مشهد,973708,مشهد - چناران,چناران,675931,4073193,200,26,4256,-389.77,398362,عميق,كشاورزي,برقي,مجاز,397972.23,دارد,6.75931E+12,1
1395-96,515108,آب مشهد,971330,مشهد - چناران,چناران,675496,4074764,250,32,4256,-115701.78,490291,عميق,كشاورزي,برقي,مجاز,374589.22,دارد,6.75496E+12,1
1395-96,515109,آب مشهد,400032,مشهد - چناران,چناران,663253,4080534,100,21,4256,98492.82,321754,عميق,كشاورزي,برقي,مجاز,420246.82,دارد,6.63253E+12,1
1395-96,515122,آب مشهد,0,مشهد - چناران,چناران,668729,4072602,130,35,4256,0,536256,عميق,كشاورزي,ديزلي,مجاز,536256,ندارد,6.68729E+12,1
1395-96,514486,آب مشهد,975644,مشهد - چناران,چناران,668284,4078915,120,27,4256,189722.71,413683,عميق,كشاورزي,برقي,مجاز,603405.71,دارد,6.68284E+12,1
1395-96,514500,آب مشهد,976125,مشهد - چناران,چناران,668720,4073167,132,34,4256,36441.26,520934,عميق,كشاورزي,برقي,مجاز,557375.26,دارد,6.6872E+12,1
1395-96,514204,آب مشهد,971317,مشهد - چناران,چناران,674915,4080177,175,3.33,5475,0.3,65634,عميق,شرب روستايي,برقي,مجاز,65634.3,ندارد,6.74915E+12,1
1395-96,514007,آب مشهد,400493,مشهد - چناران,چناران,675883,4078600,170,15,4256,286480.36,229824,عميق,كشاورزي,برقي,مجاز,516304.36,دارد,6.75883E+12,1
1395-96,514179,آب مشهد,400515,مشهد - چناران,چناران,667519,4080651,165,20,4256,-27178.87,306432,عميق,كشاورزي,برقي,مجاز,279253.13,دارد,6.67519E+12,1
1395-96,514258,آب مشهد,351240,مشهد - چناران,چناران,671890,4073417,82,10,4256,48164.87,153216,عميق,كشاورزي,برقي,مجاز,201380.87,دارد,6.7189E+12,1
1395-96,514327,آب مشهد,516008,مشهد - چناران,چناران,669823,4068837,130,33,4256,57780.57,505613,عميق,كشاورزي,برقي,مجاز,563393.57,دارد,6.69823E+12,1
1395-96,514328,آب مشهد,515455,مشهد - چناران,چناران,669772,4069626,150,18,4256,-16179.77,275789,عميق,كشاورزي,برقي,مجاز,259609.23,دارد,6.69772E+12,1
1395-96,514277,آب مشهد,513713,مشهد - چناران,چناران,671026,4079786,160,1.5,5475,0,29565,عميق,شرب روستايي,برقي,مجاز,29565,ندارد,6.71026E+12,1
1395-96,515174,آب مشهد,50031,مشهد - چناران,چناران,667874,4077590,160,32.9,4256,-9801.59,504081,عميق,كشاورزي,برقي,مجاز,494279.41,ندارد,6.67874E+12,1
1395-96,514608,آب مشهد,974751,مشهد - چناران,چناران,674508,4073081,140,29,4256,139678.49,444326,عميق,كشاورزي,برقي,مجاز,584004.49,ندارد,6.74508E+12,1
1395-96,514493,آب مشهد,500528,مشهد - چناران,چناران,669938,4073075,100,56,4256,-277020.19,858010,عميق,كشاورزي,برقي,مجاز,580989.81,دارد,6.69938E+12,1
1395-96,514830,آب مشهد,16028,مشهد - چناران,چناران,669312,4071670,140,35,4256,-7681.7,536256,عميق,كشاورزي,برقي,مجاز,528574.3,دارد,6.69312E+12,1
1396-97,520625,آب مشهد,309349,مشهد - چناران,چناران,671030,4079775,140,1.5,5475,-29565,29565,عميق,شرب روستايي,برقي,مجاز,0,ندارد,6.7103E+12,1
1395-96,514978,آب مشهد,400142,مشهد - چناران,چناران,669715,4070360,190,25,4256,123761.71,383040,عميق,كشاورزي,برقي,مجاز,506801.71,دارد,6.69715E+12,1
1395-96,517208,آب مشهد,978203,مشهد - چناران,چناران,665413,4080679,125,18,4256,86696.57,275789,عميق,كشاورزي,برقي,مجاز,362485.57,دارد,6.65413E+12,1
1395-96,514869,آب مشهد,16031,مشهد - چناران,چناران,669158,4075842,100,18,4256,241147.61,275789,عميق,كشاورزي,برقي,مجاز,516936.61,دارد,6.69158E+12,1
1395-96,515150,آب مشهد,400014,مشهد - چناران,چناران,664236,4079648,100,30,4256,-3494.56,459648,عميق,كشاورزي,برقي,مجاز,456153.44,دارد,6.64236E+12,1
1396-97,525270,آب مشهد,37939,مشهد - چناران,چناران,662799,4082694,150,3,5475,0,59130,عميق,شرب روستايي,برقي,مجاز,59130,ندارد,6.62799E+12,1
1396-97,514613,آب مشهد,400152,مشهد - چناران,چناران,662006,4081923,150,25,4256,135891,383040,عميق,كشاورزي,برقي,مجاز,518931,دارد,6.62006E+12,1
1396-97,514614,آب مشهد,400005,مشهد - چناران,چناران,662607,4081779,140,30,4256,-104753,459648,عميق,كشاورزي,برقي,مجاز,354895,دارد,6.62607E+12,1
1396-97,514616,آب مشهد,500633,مشهد - چناران,چناران,672008,4069689,100,25,4256,-78452,383040,عميق,كشاورزي,برقي,مجاز,304588,دارد,6.72008E+12,1
1396-97,514619,آب مشهد,400508,مشهد - چناران,چناران,668524,4080126,160,19,4256,51735,291110,عميق,كشاورزي,برقي,مجاز,342845,دارد,6.68524E+12,1
1396-97,515075,آب مشهد,983843,مشهد - چناران,چناران,670858,4072622,60,8.5,4256,77436,130234,عميق,كشاورزي,برقي,مجاز,207670,دارد,6.70858E+12,1
1396-97,515108,آب مشهد,971330,مشهد - چناران,چناران,675496,4074764,250,32,4256,197329,490291,عميق,كشاورزي,برقي,مجاز,687620,دارد,6.75496E+12,1
1396-97,515109,آب مشهد,400032,مشهد - چناران,چناران,663253,4080534,100,21,4256,16232,321754,عميق,كشاورزي,برقي,مجاز,337986,دارد,6.63253E+12,1
1396-97,515122,آب مشهد,0,مشهد - چناران,چناران,668729,4072602,130,35,4256,-290448,536256,عميق,كشاورزي,ديزلي,مجاز,245808,ندارد,6.68729E+12,1
1396-97,514486,آب مشهد,975644,مشهد - چناران,چناران,668284,4078915,120,27,4256,157639,413683,عميق,كشاورزي,برقي,مجاز,571322,دارد,6.68284E+12,1
1396-97,514539,آب مشهد,16050,مشهد - چناران,چناران,658412,4082761,130,28,4256,-146194,429005,عميق,كشاورزي,برقي,مجاز,282811,دارد,6.58412E+12,1
1396-97,514500,آب مشهد,976125,مشهد - چناران,چناران,668720,4073167,132,34,4256,82648,520934,عميق,كشاورزي,برقي,مجاز,603582,دارد,6.6872E+12,1
1396-97,514582,آب مشهد,400114,مشهد - چناران,چناران,670315,4074404,100,27,4256,195510,413683,عميق,كشاورزي,برقي,مجاز,609193,دارد,6.70315E+12,1
1396-97,514593,آب مشهد,400187,مشهد - چناران,چناران,661009,4083738,160,24.5,4256,-179307,375379,عميق,كشاورزي,برقي,مجاز,196072,دارد,6.61009E+12,1
1396-97,514906,آب مشهد,50046,مشهد - چناران,چناران,666723,4077118,90,19,4256,140170,291110,عميق,كشاورزي,برقي,مجاز,431280,دارد,6.66723E+12,1
1396-97,514907,آب مشهد,50047,مشهد - چناران,چناران,666994,4076816,100,12,4256,103799,183859,عميق,كشاورزي,برقي,مجاز,287658,دارد,6.66994E+12,1
1396-97,514007,آب مشهد,400493,مشهد - چناران,چناران,675883,4078600,170,15,4256,-25968,229824,عميق,كشاورزي,برقي,مجاز,203856,دارد,6.75883E+12,1
1396-97,517210,آب مشهد,978202,مشهد - چناران,چناران,664614,4080999,110,32,4256,107876,490291,عميق,كشاورزي,برقي,مجاز,598167,دارد,6.64614E+12,1
1396-97,515101,آب مشهد,973708,مشهد - چناران,چناران,675931,4073193,200,26,4256,43282,398362,عميق,كشاورزي,برقي,مجاز,441644,دارد,6.75931E+12,1
1396-97,515161,آب مشهد,16027,مشهد - چناران,چناران,666586,4072490,135,21,4256,243663,321754,عميق,كشاورزي,برقي,مجاز,565417,دارد,6.66586E+12,1
1396-97,515169,آب مشهد,978508,مشهد - چناران,چناران,664973,4079516,120,25,4256,97013,383040,عميق,كشاورزي,برقي,مجاز,480053,دارد,6.64973E+12,1
1396-97,515170,آب مشهد,978507,مشهد - چناران,چناران,666097,4077858,120,26,4256,-64883,398362,عميق,كشاورزي,برقي,مجاز,333479,دارد,6.66097E+12,1
1396-97,515176,آب مشهد,50030,مشهد - چناران,چناران,667922,4076830,115,31.5,4256,-26660,482630,عميق,كشاورزي,برقي,مجاز,455970,دارد,6.67922E+12,1
1396-97,515182,آب مشهد,971803,مشهد - چناران,چناران,669078,4069277,140,31,4256,-16404,474970,عميق,كشاورزي,برقي,مجاز,458566,دارد,6.69078E+12,1
1396-97,515202,آب مشهد,16035,مشهد - چناران,چناران,665538,4076410,130,24.67,4256,245784,377984,عميق,كشاورزي,برقي,مجاز,623768,دارد,6.65538E+12,1
1396-97,514823,آب مشهد,50053,مشهد - چناران,چناران,668178,4071049,120,30,4256,-287542,459648,عميق,كشاورزي,برقي,مجاز,172106,دارد,6.68178E+12,1
1396-97,514824,آب مشهد,978496,مشهد - چناران,چناران,671132,4076442,250,30,4256,331193,459648,عميق,كشاورزي,برقي,مجاز,790841,دارد,6.71132E+12,1
1396-97,514825,آب مشهد,400117,مشهد - چناران,چناران,671893,4077254,230,27,4256,372185,413683,عميق,كشاورزي,برقي,مجاز,785868,دارد,6.71893E+12,1
1396-97,514826,آب مشهد,400047,مشهد - چناران,چناران,672454,4076439,250,30,4256,242271,459648,عميق,كشاورزي,برقي,مجاز,701919,دارد,6.72454E+12,1
1396-97,514829,آب مشهد,0,مشهد - چناران,چناران,669984,4071864,100,37.8,4256,-444258,579156,عميق,كشاورزي,ديزلي,مجاز,134898,ندارد,6.69984E+12,1
1396-97,515261,آب مشهد,975630,مشهد - چناران,چناران,668968,4078387,115,25.5,4256,106473,390701,عميق,كشاورزي,برقي,مجاز,497174,دارد,6.68968E+12,1
1396-97,514917,آب مشهد,976124,مشهد - چناران,چناران,667385,4078851,115,24.67,4256,-95556,377984,عميق,كشاورزي,برقي,مجاز,282428,دارد,6.67385E+12,1
1396-97,514931,آب مشهد,400001,مشهد - چناران,چناران,671380,4070545,80,12,4256,115694,183859,عميق,كشاورزي,برقي,مجاز,299553,دارد,6.7138E+12,1
1396-97,514955,آب مشهد,978241,مشهد - چناران,چناران,665245,4078581,130,37,4256,-165797,566899,عميق,كشاورزي,برقي,مجاز,401102,دارد,6.65245E+12,1
1396-97,517276,آب مشهد,514767,مشهد - چناران,چناران,661396,4082608,120,2,5475,-39420,39420,عميق,شرب روستايي,برقي,مجاز,0,ندارد,6.61396E+12,1
1396-97,515911,آب مشهد,400170,مشهد - چناران,چناران,668629,4077924,130,24.5,4256,44747,375379,عميق,كشاورزي,برقي,مجاز,420126,دارد,6.68629E+12,1
1396-97,518359,آب مشهد,512624,مشهد - چناران,چناران,671486,4078180,170,5.33,5475,0.3,105054,عميق,شرب روستايي,برقي,مجاز,105054.3,ندارد,6.71486E+12,1
1396-97,515476,آب مشهد,976642,مشهد - چناران,چناران,676529,4086074,30,1.5,4256,9792,22982,عميق,كشاورزي,برقي,مجاز,32774,ندارد,6.76529E+12,1
1396-97,525502,آب مشهد,0,مشهد - چناران,چناران,676511,4086008,14,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.76511E+12,1
1396-97,525503,آب مشهد,0,مشهد - چناران,چناران,676785,4086800,14,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.76785E+12,1
1396-97,525504,آب مشهد,0,مشهد - چناران,چناران,676612,4087285,20,2,1000,0,7200,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7200,ندارد,6.76612E+12,1
1396-97,525505,آب مشهد,99999,مشهد - چناران,چناران,676717,4086154,10,1,4256,0,15322,نيمه عميق,كشاورزي,برقي,غيرمجاز,15322,ندارد,6.76717E+12,1
1396-97,517853,آب مشهد,976197,مشهد - چناران,چناران,671127,4071716,100,25,4256,316443,383040,عميق,كشاورزي,برقي,مجاز,699483,دارد,6.71127E+12,1
1396-97,519660,آب مشهد,50051,مشهد - چناران,چناران,667384,4071575,120,30,4256,-134183,459648,عميق,كشاورزي,برقي,مجاز,325465,دارد,6.67384E+12,1
1396-97,526635,آب مشهد,0,مشهد - چناران,چناران,676610,4087293,20,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,6.7661E+12,1
1396-97,526636,آب مشهد,99999,مشهد - چناران,چناران,676876,4086784,15,2.5,4256,0,38304,نيمه عميق,كشاورزي,برقي,غيرمجاز,38304,ندارد,6.76876E+12,1
1396-97,526639,آب مشهد,0,مشهد - چناران,چناران,676826,4087664,15,2,4256,0,30643,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,30643,ندارد,6.76826E+12,1
1396-97,526640,آب مشهد,0,مشهد - چناران,چناران,676662,4087152,20,2.3,4256,0,35240,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,35240,ندارد,6.76662E+12,1
1396-97,525515,آب مشهد,0,مشهد - چناران,چناران,675132,4085364,11,0.5,4256,0,7661,نيمه عميق,كشاورزي,ديزلي,غيرمجاز,7661,ندارد,6.75132E+12,1
1396-97,517973,آب مشهد,16770,مشهد - چناران,چناران,669144,4071145,100,50,4256,-364557,766080,عميق,كشاورزي,برقي,مجاز,401523,دارد,6.69144E+12,1
1396-97,517974,آب مشهد,971687,مشهد - چناران,چناران,670860,4070159,100,30,4256,-204364,459648,عميق,كشاورزي,برقي,مجاز,255284,دارد,6.7086E+12,1
1396-97,516945,آب مشهد,974845,مشهد - چناران,چناران,670056,4073359,100,30,4256,19619,459648,عميق,كشاورزي,برقي,مجاز,479267,دارد,6.70056E+12,1
1396-97,516955,آب مشهد,400021,مشهد - چناران,چناران,666747,4080490,140,19,4256,192573,291110,عميق,كشاورزي,برقي,مجاز,483683,دارد,6.66747E+12,1
1396-97,515881,آب مشهد,971296,مشهد - چناران,چناران,673048,4083973,50,2.5,5475,0,49275,عميق,شرب روستايي,برقي,مجاز,49275,ندارد,6.73048E+12,1
1396-97,518437,آب مشهد,976300,مشهد - چناران,چناران,667943,4079763,180,21.5,4256,-118353,329414,عميق,كشاورزي,برقي,مجاز,211061,دارد,6.67943E+12,1
1396-97,516913,آب قوچان,50356,مشهد - چناران,چناران,667717,4073481,130,18,4256,-106990,275789,عميق,كشاورزي,برقي,مجاز,168799,دارد,6.67717E+12,1
